Time,Sensor
0.0,0.007529
0.003906999999999883,0.007529
0.007812999999999626,0.007655
0.011718999999999369,0.007655
0.015625,0.007529
0.019531999999999883,0.007403
0.023437999999999626,0.007403
0.02734399999999937,0.007529
0.03125,0.007529
0.03515699999999988,0.007403
0.039062999999999626,0.007278
0.04296899999999937,0.007278
0.046875,0.007403
0.05078199999999988,0.007403
0.054687999999999626,0.007278
0.05859399999999937,0.007152
0.0625,0.007152
0.06640699999999988,0.007152
0.07031299999999963,0.007278
0.07421899999999937,0.007152
0.078125,0.007027
0.08203199999999988,0.007027
0.08593799999999963,0.007152
0.08984399999999937,0.007152
0.09375,0.007152
0.09765699999999988,0.006901
0.10156299999999963,0.006901
0.10546899999999937,0.007027
0.109375,0.007027
0.11328199999999988,0.007027
0.11718799999999963,0.006901
0.12109399999999937,0.006775
0.125,0.006901
0.12890699999999988,0.006901
0.13281299999999963,0.006775
0.13671899999999937,0.00665
0.140625,0.006524
0.14453199999999988,0.00665
0.14843799999999963,0.00665
0.15234399999999937,0.00665
0.15625,0.006524
0.16015699999999988,0.006398
0.16406299999999963,0.006398
0.16796899999999937,0.006524
0.171875,0.006524
0.17578199999999988,0.006398
0.17968799999999963,0.006273
0.18359399999999937,0.006273
0.1875,0.006273
0.19140699999999988,0.006273
0.19531299999999963,0.006273
0.19921899999999937,0.006147
0.203125,0.006147
0.20703199999999988,0.006147
0.21093799999999963,0.006147
0.21484399999999937,0.006022
0.21875,0.005896
0.22265699999999988,0.005896
0.22656299999999963,0.006022
0.23046899999999937,0.006022
0.234375,0.005896
0.23828199999999988,0.00577
0.24218799999999963,0.00577
0.24609399999999937,0.00577
0.25,0.005896
0.2539069999999999,0.00577
0.2578129999999996,0.005645
0.26171899999999937,0.005645
0.265625,0.00577
0.2695319999999999,0.00577
0.2734379999999996,0.005645
0.27734399999999937,0.005519
0.28125,0.005519
0.2851569999999999,0.005519
0.2890629999999996,0.005645
0.29296899999999937,0.005519
0.296875,0.005393
0.3007819999999999,0.005393
0.3046879999999996,0.005393
0.30859399999999937,0.005393
0.3125,0.005393
0.3164069999999999,0.005268
0.3203129999999996,0.005268
0.32421899999999937,0.005268
0.328125,0.005393
0.3320319999999999,0.005393
0.3359379999999996,0.005268
0.33984399999999937,0.005142
0.34375,0.005142
0.3476569999999999,0.005268
0.3515629999999996,0.005268
0.35546899999999937,0.005142
0.359375,0.005142
0.3632819999999999,0.005142
0.3671879999999996,0.005142
0.37109399999999937,0.005142
0.375,0.005016
0.3789069999999999,0.005016
0.3828129999999996,0.004891
0.38671899999999937,0.005016
0.390625,0.005016
0.3945319999999999,0.005016
0.3984379999999996,0.004891
0.40234399999999937,0.004891
0.40625,0.004891
0.4101569999999999,0.004891
0.4140629999999996,0.004891
0.41796899999999937,0.004765
0.421875,0.004765
0.4257819999999999,0.004891
0.4296879999999996,0.004891
0.43359399999999937,0.004891
0.4375,0.004765
0.4414069999999999,0.00464
0.4453129999999996,0.004765
0.44921899999999937,0.004891
0.453125,0.004765
0.4570319999999999,0.004765
0.4609379999999996,0.00464
0.46484399999999937,0.00464
0.46875,0.004765
0.4726569999999999,0.004765
0.4765629999999996,0.00464
0.48046899999999937,0.00464
0.484375,0.00464
0.4882819999999999,0.004765
0.4921879999999996,0.004765
0.49609399999999937,0.004765
0.5,0.00464
0.5039069999999999,0.00464
0.5078129999999996,0.004765
0.5117189999999994,0.004765
0.515625,0.004765
0.5195319999999999,0.00464
0.5234379999999996,0.004765
0.5273439999999994,0.004765
0.53125,0.004891
0.5351569999999999,0.004765
0.5390629999999996,0.004765
0.5429689999999994,0.004765
0.546875,0.004891
0.5507819999999999,0.005016
0.5546879999999996,0.005016
0.5585939999999994,0.004891
0.5625,0.005016
0.5664069999999999,0.005142
0.5703129999999996,0.005268
0.5742189999999994,0.005268
0.578125,0.005268
0.5820319999999999,0.005268
0.5859379999999996,0.005519
0.5898439999999994,0.005645
0.59375,0.00577
0.5976569999999999,0.005645
0.6015629999999996,0.00577
0.6054689999999994,0.005896
0.609375,0.006147
0.6132819999999999,0.006273
0.6171879999999996,0.006273
0.6210939999999994,0.006398
0.625,0.00665
0.6289069999999999,0.006775
0.6328129999999996,0.007027
0.6367189999999994,0.007027
0.640625,0.007152
0.6445319999999999,0.007278
0.6484379999999996,0.007655
0.6523439999999994,0.00778
0.65625,0.007906
0.6601569999999999,0.008032
0.6640629999999996,0.008283
0.6679689999999994,0.00866
0.671875,0.008911
0.6757819999999999,0.009162
0.6796879999999996,0.009288
0.6835939999999994,0.009665
0.6875,0.010167
0.6914069999999999,0.01067
0.6953129999999996,0.010921
0.6992189999999994,0.011047
0.703125,0.011549
0.7070319999999999,0.012177
0.7109379999999996,0.012805
0.7148439999999994,0.013308
0.71875,0.013685
0.7226569999999999,0.014313
0.7265629999999996,0.015318
0.7304689999999994,0.016197
0.734375,0.0167
0.7382819999999999,0.017202
0.7421879999999996,0.017831
0.7460939999999994,0.018584
0.75,0.020092
0.7539069999999999,0.02072
0.7578129999999996,0.020846
0.7617189999999994,0.021097
0.765625,0.021725
0.7695319999999999,0.022479
0.7734379999999996,0.022856
0.7773439999999994,0.022981
0.78125,0.023233
0.7851569999999999,0.023861
0.7890629999999996,0.024614
0.7929689999999994,0.024991
0.796875,0.024991
0.8007819999999999,0.025117
0.8046879999999996,0.025494
0.8085939999999994,0.025871
0.8125,0.026248
0.8164069999999999,0.026248
0.8203129999999996,0.025871
0.8242189999999994,0.026122
0.828125,0.026625
0.8320319999999999,0.02675
0.8359379999999996,0.026499
0.8398439999999994,0.026122
0.84375,0.026499
0.8476569999999999,0.026876
0.8515629999999996,0.026876
0.8554689999999994,0.026499
0.859375,0.026122
0.8632819999999999,0.026248
0.8671879999999996,0.026499
0.8710939999999994,0.026499
0.875,0.026373
0.8789069999999999,0.026373
0.8828129999999996,0.02675
0.8867189999999994,0.027127
0.890625,0.027253
0.8945319999999999,0.027378
0.8984379999999996,0.02763
0.9023439999999994,0.028006
0.90625,0.029011
0.9101569999999999,0.030016
0.9140629999999996,0.03077
0.9179689999999994,0.031398
0.921875,0.031398
0.9257819999999999,0.032027
0.9296879999999996,0.030896
0.9335939999999994,0.030645
0.9375,0.030393
0.9414069999999999,0.031022
0.9453129999999996,0.034037
0.9492189999999994,0.035795
0.953125,0.034162
0.9570319999999999,0.034665
0.9609379999999996,0.031775
0.9648439999999994,0.032027
0.96875,0.03077
0.9726569999999999,0.03278
0.9765629999999996,0.033534
0.9804689999999998,0.032655
0.9843749999999996,0.037303
0.9882819999999994,0.040192
0.9921879999999996,0.039439
0.9960939999999998,0.03881
0.9999999999999996,0.035544
1.0039069999999994,0.032906
1.0078129999999996,0.031273
1.0117189999999998,0.031524
1.0156249999999996,0.030645
1.0195319999999994,0.027881
1.0234379999999996,0.025745
1.0273439999999998,0.024489
1.0312499999999996,0.022479
1.0351569999999994,0.021097
1.0390629999999996,0.018459
1.0429689999999998,0.016197
1.0468749999999996,0.014815
1.0507819999999994,0.013308
1.0546879999999996,0.011926
1.0585939999999998,0.010418
1.0624999999999996,0.009413
1.0664069999999994,0.00866
1.0703129999999996,0.008032
1.0742189999999998,0.007403
1.0781249999999996,0.006775
1.0820319999999994,0.006147
1.0859379999999996,0.00577
1.0898439999999998,0.005393
1.0937499999999996,0.004891
1.0976569999999994,0.004263
1.1015629999999996,0.003886
1.1054689999999998,0.003635
1.1093749999999996,0.003383
1.1132819999999994,0.003006
1.1171879999999996,0.00263
1.1210939999999998,0.002378
1.1249999999999996,0.002253
